gene_stable_id	transcript_stable_id	protein_stable_id	xref_id
ENSMYVG00000010503	ENSMYVT00000016538	ENSMYVP00000015490	GO:0006629
ENSMYVG00000010503	ENSMYVT00000016538	ENSMYVP00000015490	GO:0006665
ENSMYVG00000010504			HGNC:12472
ENSMYVG00000010504	ENSMYVT00000016522	ENSMYVP00000015474	GO:0003677
ENSMYVG00000010504	ENSMYVT00000016531	ENSMYVP00000015483	GO:0000981
ENSMYVG00000010504	ENSMYVT00000016531	ENSMYVP00000015483	GO:0003677
ENSMYVG00000010504	ENSMYVT00000016531	ENSMYVP00000015483	GO:0006355
ENSMYVG00000010505	ENSMYVT00000016524	ENSMYVP00000015476	GO:0003676
ENSMYVG00000010505	ENSMYVT00000016524	ENSMYVP00000015476	GO:0003824
ENSMYVG00000010505	ENSMYVT00000016524	ENSMYVP00000015476	GO:0004523
ENSMYVG00000010505	ENSMYVT00000016542	ENSMYVP00000015494	GO:0003676
ENSMYVG00000010505	ENSMYVT00000016542	ENSMYVP00000015494	GO:0003824
ENSMYVG00000010505	ENSMYVT00000016542	ENSMYVP00000015494	GO:0004523
ENSMYVG00000010505	ENSMYVT00000016554	ENSMYVP00000015506	GO:0003676
ENSMYVG00000010505	ENSMYVT00000016554	ENSMYVP00000015506	GO:0004523
ENSMYVG00000010505	ENSMYVT00000016562	ENSMYVP00000015514	GO:0003676
ENSMYVG00000010505	ENSMYVT00000016562	ENSMYVP00000015514	GO:0004523
ENSMYVG00000010506	ENSMYVT00000016527	ENSMYVP00000015479	GO:0003676
ENSMYVG00000010506	ENSMYVT00000016527	ENSMYVP00000015479	GO:0003723
ENSMYVG00000010509			HGNC:17005
ENSMYVG00000010509	ENSMYVT00000016530	ENSMYVP00000015482	GO:0008418
ENSMYVG00000010510	ENSMYVT00000016532	ENSMYVP00000015484	GO:0003824
ENSMYVG00000010510	ENSMYVT00000016532	ENSMYVP00000015484	GO:0006099
ENSMYVG00000010510	ENSMYVT00000016532	ENSMYVP00000015484	GO:0016491
ENSMYVG00000010510	ENSMYVT00000016532	ENSMYVP00000015484	GO:0016616
ENSMYVG00000010510	ENSMYVT00000016532	ENSMYVP00000015484	GO:0019752
ENSMYVG00000010510	ENSMYVT00000016532	ENSMYVP00000015484	GO:0030060
ENSMYVG00000010512	ENSMYVT00000016534	ENSMYVP00000015486	GO:0006629
ENSMYVG00000010512	ENSMYVT00000016534	ENSMYVP00000015486	GO:0016298
ENSMYVG00000010513			HGNC:10920
ENSMYVG00000010513	ENSMYVT00000016535	ENSMYVP00000015487	GO:0008757
ENSMYVG00000010513	ENSMYVT00000016535	ENSMYVP00000015487	GO:0016274
ENSMYVG00000010513	ENSMYVT00000016535	ENSMYVP00000015487	GO:0018216
ENSMYVG00000010514	ENSMYVT00000016537	ENSMYVP00000015489	GO:0080019
ENSMYVG00000010518			HGNC:19323
ENSMYVG00000010518	ENSMYVT00000016543	ENSMYVP00000015495	GO:0003924
ENSMYVG00000010518	ENSMYVT00000016543	ENSMYVP00000015495	GO:0005525
ENSMYVG00000010518	ENSMYVT00000016543	ENSMYVP00000015495	GO:0007165
ENSMYVG00000010518	ENSMYVT00000016543	ENSMYVP00000015495	GO:0016020
ENSMYVG00000010518	ENSMYVT00000016552	ENSMYVP00000015504	GO:0003924
ENSMYVG00000010518	ENSMYVT00000016552	ENSMYVP00000015504	GO:0005525
ENSMYVG00000010518	ENSMYVT00000016552	ENSMYVP00000015504	GO:0007165
ENSMYVG00000010518	ENSMYVT00000016552	ENSMYVP00000015504	GO:0016020
ENSMYVG00000010518	ENSMYVT00000016564	ENSMYVP00000015516	GO:0003924
ENSMYVG00000010518	ENSMYVT00000016564	ENSMYVP00000015516	GO:0005525
ENSMYVG00000010518	ENSMYVT00000016564	ENSMYVP00000015516	GO:0007165
ENSMYVG00000010518	ENSMYVT00000016564	ENSMYVP00000015516	GO:0016020
ENSMYVG00000010519	ENSMYVT00000016546	ENSMYVP00000015498	GO:0008237
ENSMYVG00000010519	ENSMYVT00000016546	ENSMYVP00000015498	GO:0030198
ENSMYVG00000010520	ENSMYVT00000016544	ENSMYVP00000015496	GO:0004252
ENSMYVG00000010520	ENSMYVT00000016544	ENSMYVP00000015496	GO:0006508
ENSMYVG00000010520	ENSMYVT00000016551	ENSMYVP00000015503	GO:0004252
ENSMYVG00000010520	ENSMYVT00000016551	ENSMYVP00000015503	GO:0006508
ENSMYVG00000010520	ENSMYVT00000016563	ENSMYVP00000015515	GO:0004252
ENSMYVG00000010520	ENSMYVT00000016563	ENSMYVP00000015515	GO:0006508
ENSMYVG00000010521	ENSMYVT00000016545	ENSMYVP00000015497	GO:0006352
ENSMYVG00000010521	ENSMYVT00000016558	ENSMYVP00000015510	GO:0006351
ENSMYVG00000010521	ENSMYVT00000016558	ENSMYVP00000015510	GO:0006352
ENSMYVG00000010522			HGNC:11639
ENSMYVG00000010522	ENSMYVT00000016548	ENSMYVP00000015500	GO:0000981
ENSMYVG00000010522	ENSMYVT00000016548	ENSMYVP00000015500	GO:0003677
ENSMYVG00000010522	ENSMYVT00000016548	ENSMYVP00000015500	GO:0006355
ENSMYVG00000010523	ENSMYVT00000016550	ENSMYVP00000015502	GO:0004672
ENSMYVG00000010523	ENSMYVT00000016550	ENSMYVP00000015502	GO:0005524
ENSMYVG00000010523	ENSMYVT00000016550	ENSMYVP00000015502	GO:0006468
ENSMYVG00000010528			HGNC:564
ENSMYVG00000010528	ENSMYVT00000016557	ENSMYVP00000015509	GO:0042254
ENSMYVG00000010528	ENSMYVT00000016557	ENSMYVP00000015509	GO:0042256
ENSMYVG00000010528	ENSMYVT00000016569	ENSMYVP00000015520	GO:0042254
ENSMYVG00000010528	ENSMYVT00000016569	ENSMYVP00000015520	GO:0042256
ENSMYVG00000010529			HGNC:4247
ENSMYVG00000010529	ENSMYVT00000016560	ENSMYVP00000015512	GO:0008488
ENSMYVG00000010529	ENSMYVT00000016560	ENSMYVP00000015512	GO:0017187
ENSMYVG00000010529	ENSMYVT00000016571	ENSMYVP00000015522	GO:0008488
ENSMYVG00000010529	ENSMYVT00000016571	ENSMYVP00000015522	GO:0017187
ENSMYVG00000010531	ENSMYVT00000016561	ENSMYVP00000015513	GO:0046983
ENSMYVG00000010531	ENSMYVT00000016575	ENSMYVP00000015526	GO:0046983
ENSMYVG00000010532			HGNC:40
ENSMYVG00000010532	ENSMYVT00000016567	ENSMYVP00000015518	GO:0005524
ENSMYVG00000010532	ENSMYVT00000016567	ENSMYVP00000015518	GO:0016020
ENSMYVG00000010532	ENSMYVT00000016567	ENSMYVP00000015518	GO:0016887
ENSMYVG00000010532	ENSMYVT00000016567	ENSMYVP00000015518	GO:0055085
ENSMYVG00000010532	ENSMYVT00000016567	ENSMYVP00000015518	GO:0140359
ENSMYVG00000010533			HGNC:21706
ENSMYVG00000010535			HGNC:19718
ENSMYVG00000010535	ENSMYVT00000016568	ENSMYVP00000015519	GO:0005261
ENSMYVG00000010535	ENSMYVT00000016577	ENSMYVP00000015527	GO:0005261
ENSMYVG00000010536	ENSMYVT00000016570	ENSMYVP00000015521	GO:0005515
ENSMYVG00000010536	ENSMYVT00000016570	ENSMYVP00000015521	GO:0043130
ENSMYVG00000010538			HGNC:11773
ENSMYVG00000010538	ENSMYVT00000016574	ENSMYVP00000015525	GO:0004930
ENSMYVG00000010538	ENSMYVT00000016574	ENSMYVP00000015525	GO:0007186
ENSMYVG00000010538	ENSMYVT00000016574	ENSMYVP00000015525	GO:0016020
ENSMYVG00000010539			HGNC:10414
ENSMYVG00000010539	ENSMYVT00000016573	ENSMYVP00000015524	GO:0003735
ENSMYVG00000010539	ENSMYVT00000016573	ENSMYVP00000015524	GO:0005840
ENSMYVG00000010539	ENSMYVT00000016573	ENSMYVP00000015524	GO:0006412
ENSMYVG00000010540	ENSMYVT00000016580	ENSMYVP00000015530	GO:0004252
ENSMYVG00000010540	ENSMYVT00000016580	ENSMYVP00000015530	GO:0006508
ENSMYVG00000010543	ENSMYVT00000016581	ENSMYVP00000015531	GO:0000145
ENSMYVG00000010543	ENSMYVT00000016581	ENSMYVP00000015531	GO:0006887
ENSMYVG00000010544	ENSMYVT00000016582	ENSMYVP00000015532	GO:0005515
ENSMYVG00000010546	ENSMYVT00000016584	ENSMYVP00000015534	GO:0004497
ENSMYVG00000010546	ENSMYVT00000016584	ENSMYVP00000015534	GO:0005506
ENSMYVG00000010546	ENSMYVT00000016584	ENSMYVP00000015534	GO:0016705
ENSMYVG00000010546	ENSMYVT00000016584	ENSMYVP00000015534	GO:0020037
ENSMYVG00000010548	ENSMYVT00000016587	ENSMYVP00000015537	GO:0016020
ENSMYVG00000010548	ENSMYVT00000016600	ENSMYVP00000015549	GO:0016020
ENSMYVG00000010548	ENSMYVT00000016610	ENSMYVP00000015558	GO:0016020
ENSMYVG00000010548	ENSMYVT00000016617	ENSMYVP00000015565	GO:0016020
ENSMYVG00000010549	ENSMYVT00000016589	ENSMYVP00000015539	GO:0005319
ENSMYVG00000010549	ENSMYVT00000016589	ENSMYVP00000015539	GO:0016020
ENSMYVG00000010549	ENSMYVT00000016601	ENSMYVP00000015550	GO:0005319
ENSMYVG00000010549	ENSMYVT00000016601	ENSMYVP00000015550	GO:0016020
ENSMYVG00000010549	ENSMYVT00000016621	ENSMYVP00000015569	GO:0005319
ENSMYVG00000010549	ENSMYVT00000016621	ENSMYVP00000015569	GO:0016020
ENSMYVG00000010549	ENSMYVT00000016634	ENSMYVP00000015582	GO:0005319
ENSMYVG00000010549	ENSMYVT00000016634	ENSMYVP00000015582	GO:0016020
ENSMYVG00000010550	ENSMYVT00000016590	ENSMYVP00000015540	GO:0061630
ENSMYVG00000010550	ENSMYVT00000016590	ENSMYVP00000015540	GO:0072344
ENSMYVG00000010554			HGNC:2063
ENSMYVG00000010555			HGNC:17423
ENSMYVG00000010555	ENSMYVT00000016596	ENSMYVP00000015546	GO:0006506
ENSMYVG00000010555	ENSMYVT00000016596	ENSMYVP00000015546	GO:0016787
ENSMYVG00000010556	ENSMYVT00000016597	ENSMYVP00000015545	GO:0016020
ENSMYVG00000010558			HGNC:11446
ENSMYVG00000010558	ENSMYVT00000016602	ENSMYVP00000015551	GO:0003824
ENSMYVG00000010558	ENSMYVT00000016602	ENSMYVP00000015551	GO:0004357
ENSMYVG00000010558	ENSMYVT00000016602	ENSMYVP00000015551	GO:0006750
ENSMYVG00000010562			HGNC:11106
ENSMYVG00000010563	ENSMYVT00000016607	ENSMYVP00000015555	GO:0017183
ENSMYVG00000010563	ENSMYVT00000016607	ENSMYVP00000015555	GO:0090560
ENSMYVG00000010563	ENSMYVT00000016615	ENSMYVP00000015562	GO:0017183
ENSMYVG00000010563	ENSMYVT00000016615	ENSMYVP00000015562	GO:0090560
ENSMYVG00000010564	ENSMYVT00000016611	ENSMYVP00000015559	GO:0016747
ENSMYVG00000010565			ZDB-GENE-040426-1206
ENSMYVG00000010565	ENSMYVT00000016609	ENSMYVP00000015557	GO:0005515
ENSMYVG00000010565	ENSMYVT00000016609	ENSMYVP00000015557	GO:0030036
ENSMYVG00000010565	ENSMYVT00000016609	ENSMYVP00000015557	GO:0051015
ENSMYVG00000010565	ENSMYVT00000016623	ENSMYVP00000015571	GO:0005515
ENSMYVG00000010565	ENSMYVT00000016623	ENSMYVP00000015571	GO:0030036
ENSMYVG00000010565	ENSMYVT00000016623	ENSMYVP00000015571	GO:0051015
ENSMYVG00000010565	ENSMYVT00000016658	ENSMYVP00000015602	GO:0005515
ENSMYVG00000010565	ENSMYVT00000016658	ENSMYVP00000015602	GO:0030036
ENSMYVG00000010565	ENSMYVT00000016658	ENSMYVP00000015602	GO:0051015
ENSMYVG00000010566			HGNC:2955
ENSMYVG00000010566	ENSMYVT00000016612	ENSMYVP00000015560	GO:0007017
ENSMYVG00000010566	ENSMYVT00000016612	ENSMYVP00000015560	GO:0030286
ENSMYVG00000010567	ENSMYVT00000016616	ENSMYVP00000015564	GO:0004930
ENSMYVG00000010567	ENSMYVT00000016616	ENSMYVP00000015564	GO:0007186
ENSMYVG00000010567	ENSMYVT00000016616	ENSMYVP00000015564	GO:0016020
ENSMYVG00000010571			HGNC:9569
ENSMYVG00000010571	ENSMYVT00000016620	ENSMYVP00000015568	GO:0005094
ENSMYVG00000010571	ENSMYVT00000016620	ENSMYVP00000015568	GO:0005515
ENSMYVG00000010571	ENSMYVT00000016620	ENSMYVP00000015568	GO:0005737
ENSMYVG00000010571	ENSMYVT00000016620	ENSMYVP00000015568	GO:0007266
ENSMYVG00000010571	ENSMYVT00000016631	ENSMYVP00000015579	GO:0005094
ENSMYVG00000010571	ENSMYVT00000016631	ENSMYVP00000015579	GO:0005515
ENSMYVG00000010571	ENSMYVT00000016631	ENSMYVP00000015579	GO:0005737
ENSMYVG00000010571	ENSMYVT00000016631	ENSMYVP00000015579	GO:0007266
ENSMYVG00000010571	ENSMYVT00000016641	ENSMYVP00000015587	GO:0005094
ENSMYVG00000010571	ENSMYVT00000016641	ENSMYVP00000015587	GO:0005515
ENSMYVG00000010571	ENSMYVT00000016641	ENSMYVP00000015587	GO:0005737
ENSMYVG00000010571	ENSMYVT00000016641	ENSMYVP00000015587	GO:0007266
ENSMYVG00000010571	ENSMYVT00000016648	ENSMYVP00000015594	GO:0005094
ENSMYVG00000010571	ENSMYVT00000016648	ENSMYVP00000015594	GO:0005515
ENSMYVG00000010571	ENSMYVT00000016648	ENSMYVP00000015594	GO:0005737
ENSMYVG00000010571	ENSMYVT00000016648	ENSMYVP00000015594	GO:0007266
ENSMYVG00000010572			ZDB-GENE-020419-1
ENSMYVG00000010572	ENSMYVT00000016622	ENSMYVP00000015570	GO:0000398
ENSMYVG00000010572	ENSMYVT00000016622	ENSMYVP00000015570	GO:0003676
ENSMYVG00000010572	ENSMYVT00000016622	ENSMYVP00000015570	GO:0003723
ENSMYVG00000010572	ENSMYVT00000016622	ENSMYVP00000015570	GO:0046872
ENSMYVG00000010572	ENSMYVT00000016622	ENSMYVP00000015570	GO:0089701
ENSMYVG00000010573	ENSMYVT00000016626	ENSMYVP00000015574	GO:0005524
ENSMYVG00000010573	ENSMYVT00000016626	ENSMYVP00000015574	GO:0016020
ENSMYVG00000010573	ENSMYVT00000016626	ENSMYVP00000015574	GO:0016887
ENSMYVG00000010573	ENSMYVT00000016626	ENSMYVP00000015574	GO:0055085
ENSMYVG00000010573	ENSMYVT00000016626	ENSMYVP00000015574	GO:0140359
ENSMYVG00000010573	ENSMYVT00000016645	ENSMYVP00000015591	GO:0005524
ENSMYVG00000010573	ENSMYVT00000016645	ENSMYVP00000015591	GO:0016020
ENSMYVG00000010573	ENSMYVT00000016645	ENSMYVP00000015591	GO:0016887
ENSMYVG00000010573	ENSMYVT00000016645	ENSMYVP00000015591	GO:0055085
ENSMYVG00000010573	ENSMYVT00000016645	ENSMYVP00000015591	GO:0140359
ENSMYVG00000010574	ENSMYVT00000016624	ENSMYVP00000015572	GO:0003824
ENSMYVG00000010576			HGNC:25717
ENSMYVG00000010577	ENSMYVT00000016629	ENSMYVP00000015577	GO:0001607
ENSMYVG00000010577	ENSMYVT00000016629	ENSMYVP00000015577	GO:0004930
ENSMYVG00000010577	ENSMYVT00000016629	ENSMYVP00000015577	GO:0007186
ENSMYVG00000010577	ENSMYVT00000016629	ENSMYVP00000015577	GO:0016020
ENSMYVG00000010579	ENSMYVT00000016630	ENSMYVP00000015578	GO:0004733
ENSMYVG00000010579	ENSMYVT00000016630	ENSMYVP00000015578	GO:0008615
ENSMYVG00000010579	ENSMYVT00000016630	ENSMYVP00000015578	GO:0010181
ENSMYVG00000010579	ENSMYVT00000016640	ENSMYVP00000015586	GO:0004733
ENSMYVG00000010579	ENSMYVT00000016640	ENSMYVP00000015586	GO:0008615
ENSMYVG00000010579	ENSMYVT00000016640	ENSMYVP00000015586	GO:0010181
ENSMYVG00000010580			ZDB-GENE-040426-2542
ENSMYVG00000010580	ENSMYVT00000016632	ENSMYVP00000015580	GO:0005515
ENSMYVG00000010580	ENSMYVT00000016651	ENSMYVP00000015597	GO:0005515
ENSMYVG00000010581			HGNC:11133
ENSMYVG00000010583			HGNC:11295
ENSMYVG00000010588			HGNC:24663
ENSMYVG00000010589	ENSMYVT00000016644	ENSMYVP00000015590	GO:0000398
ENSMYVG00000010589	ENSMYVT00000016644	ENSMYVP00000015590	GO:0005689
ENSMYVG00000010589	ENSMYVT00000016655	ENSMYVP00000015599	GO:0000398
ENSMYVG00000010589	ENSMYVT00000016655	ENSMYVP00000015599	GO:0005689
ENSMYVG00000010594	ENSMYVT00000016656	ENSMYVP00000015600	GO:0004672
ENSMYVG00000010594	ENSMYVT00000016656	ENSMYVP00000015600	GO:0005524
ENSMYVG00000010594	ENSMYVT00000016656	ENSMYVP00000015600	GO:0006468
ENSMYVG00000010595			HGNC:17318
ENSMYVG00000010595	ENSMYVT00000016669	ENSMYVP00000015611	GO:0016747
ENSMYVG00000010599	ENSMYVT00000016664	ENSMYVP00000015607	GO:0003676
ENSMYVG00000010599	ENSMYVT00000016664	ENSMYVP00000015607	GO:0003723
ENSMYVG00000010599	ENSMYVT00000016664	ENSMYVP00000015607	GO:0005634
ENSMYVG00000010599	ENSMYVT00000016664	ENSMYVP00000015607	GO:0006397
ENSMYVG00000010602			HGNC:6215
ENSMYVG00000010602	ENSMYVT00000016666	ENSMYVP00000015609	GO:0000166
ENSMYVG00000010602	ENSMYVT00000016666	ENSMYVP00000015609	GO:0003676
ENSMYVG00000010602	ENSMYVT00000016666	ENSMYVP00000015609	GO:0004812
ENSMYVG00000010602	ENSMYVT00000016666	ENSMYVP00000015609	GO:0004824
ENSMYVG00000010602	ENSMYVT00000016666	ENSMYVP00000015609	GO:0005524
ENSMYVG00000010602	ENSMYVT00000016666	ENSMYVP00000015609	GO:0005737
ENSMYVG00000010602	ENSMYVT00000016666	ENSMYVP00000015609	GO:0006418
ENSMYVG00000010602	ENSMYVT00000016666	ENSMYVP00000015609	GO:0006430
ENSMYVG00000010603	ENSMYVT00000016668	ENSMYVP00000015612	GO:0005549
ENSMYVG00000010603	ENSMYVT00000016677	ENSMYVP00000015620	GO:0005549
ENSMYVG00000010604	ENSMYVT00000016670	ENSMYVP00000015613	GO:0003779
ENSMYVG00000010604	ENSMYVT00000016680	ENSMYVP00000015622	GO:0003779
ENSMYVG00000010604	ENSMYVT00000016680	ENSMYVP00000015622	UPI0010377BD2
ENSMYVG00000010605	ENSMYVT00000016671	ENSMYVP00000015614	GO:0005515
ENSMYVG00000010605	ENSMYVT00000016671	ENSMYVP00000015614	GO:0005634
ENSMYVG00000010605	ENSMYVT00000016671	ENSMYVP00000015614	GO:0006355
ENSMYVG00000010605	ENSMYVT00000016671	ENSMYVP00000015614	GO:0008270
ENSMYVG00000010605	ENSMYVT00000016686	ENSMYVP00000015629	GO:0005515
ENSMYVG00000010605	ENSMYVT00000016686	ENSMYVP00000015629	GO:0005634
ENSMYVG00000010605	ENSMYVT00000016686	ENSMYVP00000015629	GO:0006355
ENSMYVG00000010605	ENSMYVT00000016686	ENSMYVP00000015629	GO:0008270
ENSMYVG00000010606			ZDB-GENE-030131-2173
ENSMYVG00000010606	ENSMYVT00000016672	ENSMYVP00000015615	GO:0003723
ENSMYVG00000010606	ENSMYVT00000016672	ENSMYVP00000015615	GO:0003743
ENSMYVG00000010606	ENSMYVT00000016672	ENSMYVP00000015615	GO:0005515
ENSMYVG00000010606	ENSMYVT00000016678	ENSMYVP00000015621	GO:0003723
ENSMYVG00000010606	ENSMYVT00000016678	ENSMYVP00000015621	GO:0003743
ENSMYVG00000010606	ENSMYVT00000016678	ENSMYVP00000015621	GO:0005515
ENSMYVG00000010607			HGNC:21945
ENSMYVG00000010607	ENSMYVT00000016673	ENSMYVP00000015616	GO:0005576
ENSMYVG00000010607	ENSMYVT00000016673	ENSMYVP00000015616	GO:0008061
ENSMYVG00000010607	ENSMYVT00000016684	ENSMYVP00000015627	GO:0005576
ENSMYVG00000010607	ENSMYVT00000016684	ENSMYVP00000015627	GO:0008061
ENSMYVG00000010608			HGNC:17817
ENSMYVG00000010608	ENSMYVT00000016674	ENSMYVP00000015617	GO:0005515
ENSMYVG00000010608	ENSMYVT00000016682	ENSMYVP00000015625	GO:0005515
ENSMYVG00000010608	ENSMYVT00000016696	ENSMYVP00000015638	GO:0005515
ENSMYVG00000010611			HGNC:21035
ENSMYVG00000010612	ENSMYVT00000016681	ENSMYVP00000015624	GO:0016614
ENSMYVG00000010612	ENSMYVT00000016681	ENSMYVP00000015624	GO:0050660
ENSMYVG00000010612	ENSMYVT00000016690	ENSMYVP00000015633	GO:0016614
ENSMYVG00000010612	ENSMYVT00000016690	ENSMYVP00000015633	GO:0050660
ENSMYVG00000010614	ENSMYVT00000016688	ENSMYVP00000015631	GO:0022857
ENSMYVG00000010614	ENSMYVT00000016688	ENSMYVP00000015631	GO:0055085
ENSMYVG00000010614	ENSMYVT00000016700	ENSMYVP00000015642	GO:0022857
ENSMYVG00000010614	ENSMYVT00000016700	ENSMYVP00000015642	GO:0055085
ENSMYVG00000010614	ENSMYVT00000016710	ENSMYVP00000015651	GO:0022857
ENSMYVG00000010614	ENSMYVT00000016710	ENSMYVP00000015651	GO:0055085
ENSMYVG00000010614	ENSMYVT00000016722	ENSMYVP00000015662	GO:0022857
ENSMYVG00000010614	ENSMYVT00000016722	ENSMYVP00000015662	GO:0055085
ENSMYVG00000010614	ENSMYVT00000016730	ENSMYVP00000015670	GO:0022857
ENSMYVG00000010614	ENSMYVT00000016730	ENSMYVP00000015670	GO:0055085
ENSMYVG00000010615	ENSMYVT00000016687	ENSMYVP00000015630	GO:0016614
ENSMYVG00000010615	ENSMYVT00000016687	ENSMYVP00000015630	GO:0050660
ENSMYVG00000010616	ENSMYVT00000016689	ENSMYVP00000015632	GO:0000398
ENSMYVG00000010616	ENSMYVT00000016689	ENSMYVP00000015632	GO:0005681
ENSMYVG00000010617	ENSMYVT00000016691	ENSMYVP00000015634	GO:0000981
ENSMYVG00000010617	ENSMYVT00000016691	ENSMYVP00000015634	GO:0003677
ENSMYVG00000010617	ENSMYVT00000016691	ENSMYVP00000015634	GO:0006355
ENSMYVG00000010620	ENSMYVT00000016695	ENSMYVP00000015637	GO:0004553
ENSMYVG00000010620	ENSMYVT00000016695	ENSMYVP00000015637	GO:0005975
ENSMYVG00000010620	ENSMYVT00000016707	ENSMYVP00000015648	GO:0004553
ENSMYVG00000010620	ENSMYVT00000016707	ENSMYVP00000015648	GO:0005975
ENSMYVG00000010622	ENSMYVT00000016699	ENSMYVP00000015641	GO:0004842
ENSMYVG00000010622	ENSMYVT00000016699	ENSMYVP00000015641	GO:0008270
ENSMYVG00000010622	ENSMYVT00000016699	ENSMYVP00000015641	GO:0071797
ENSMYVG00000010622	ENSMYVT00000016715	ENSMYVP00000015656	GO:0004842
ENSMYVG00000010622	ENSMYVT00000016715	ENSMYVP00000015656	GO:0008270
ENSMYVG00000010622	ENSMYVT00000016715	ENSMYVP00000015656	GO:0071797
ENSMYVG00000010623	ENSMYVT00000016698	ENSMYVP00000015640	GO:0009966
ENSMYVG00000010623	ENSMYVT00000016698	ENSMYVP00000015640	GO:0016020
ENSMYVG00000010623	ENSMYVT00000016704	ENSMYVP00000015645	GO:0009966
ENSMYVG00000010623	ENSMYVT00000016704	ENSMYVP00000015645	GO:0016020
ENSMYVG00000010625	ENSMYVT00000016706	ENSMYVP00000015647	GO:0005515
ENSMYVG00000010625	ENSMYVT00000016714	ENSMYVP00000015655	GO:0005515
ENSMYVG00000010627			HGNC:29523
ENSMYVG00000010628	ENSMYVT00000016705	ENSMYVP00000015646	GO:0016491
ENSMYVG00000010628	ENSMYVT00000016719	ENSMYVP00000015659	GO:0016491
ENSMYVG00000010630	ENSMYVT00000016708	ENSMYVP00000015649	GO:0016020
ENSMYVG00000010630	ENSMYVT00000016708	ENSMYVP00000015649	GO:0022857
ENSMYVG00000010630	ENSMYVT00000016708	ENSMYVP00000015649	GO:0055085
ENSMYVG00000010630	ENSMYVT00000016721	ENSMYVP00000015661	GO:0016020
ENSMYVG00000010630	ENSMYVT00000016721	ENSMYVP00000015661	GO:0022857
ENSMYVG00000010630	ENSMYVT00000016721	ENSMYVP00000015661	GO:0055085
ENSMYVG00000010631	ENSMYVT00000016724	ENSMYVP00000015664	GO:0005515
ENSMYVG00000010631	ENSMYVT00000016746	ENSMYVP00000015682	GO:0005515
ENSMYVG00000010632	ENSMYVT00000016712	ENSMYVP00000015653	GO:0004719
ENSMYVG00000010632	ENSMYVT00000016712	ENSMYVP00000015653	GO:0008757
ENSMYVG00000010632	ENSMYVT00000016712	ENSMYVP00000015653	GO:0036211
ENSMYVG00000010632	ENSMYVT00000016725	ENSMYVP00000015665	GO:0004719
ENSMYVG00000010632	ENSMYVT00000016725	ENSMYVP00000015665	GO:0008757
ENSMYVG00000010632	ENSMYVT00000016725	ENSMYVP00000015665	GO:0036211
ENSMYVG00000010633	ENSMYVT00000016713	ENSMYVP00000015654	GO:0006744
ENSMYVG00000010633	ENSMYVT00000016713	ENSMYVP00000015654	GO:0045333
ENSMYVG00000010633	ENSMYVT00000016713	ENSMYVP00000015654	GO:0048039
ENSMYVG00000010633	ENSMYVT00000016723	ENSMYVP00000015663	GO:0006744
ENSMYVG00000010633	ENSMYVT00000016723	ENSMYVP00000015663	GO:0045333
ENSMYVG00000010633	ENSMYVT00000016723	ENSMYVP00000015663	GO:0048039
ENSMYVG00000010634			HGNC:27230
ENSMYVG00000010634	ENSMYVT00000016718	ENSMYVP00000015658	GO:0004402
ENSMYVG00000010634	ENSMYVT00000016718	ENSMYVP00000015658	GO:0005634
ENSMYVG00000010634	ENSMYVT00000016718	ENSMYVP00000015658	GO:0006355
ENSMYVG00000010634	ENSMYVT00000016718	ENSMYVP00000015658	GO:0008270
ENSMYVG00000010634	ENSMYVT00000016718	ENSMYVP00000015658	GO:0016573
ENSMYVG00000010636	ENSMYVT00000016720	ENSMYVP00000015660	GO:0005515
ENSMYVG00000010636	ENSMYVT00000016720	ENSMYVP00000015660	GO:0005730
ENSMYVG00000010636	ENSMYVT00000016720	ENSMYVP00000015660	GO:0042273
ENSMYVG00000010636	ENSMYVT00000016732	ENSMYVP00000015672	GO:0005515
ENSMYVG00000010636	ENSMYVT00000016732	ENSMYVP00000015672	GO:0005730
ENSMYVG00000010636	ENSMYVT00000016732	ENSMYVP00000015672	GO:0042273
ENSMYVG00000010637	ENSMYVT00000016729	ENSMYVP00000015669	GO:0004222
ENSMYVG00000010637	ENSMYVT00000016729	ENSMYVP00000015669	GO:0006508
ENSMYVG00000010637	ENSMYVT00000016729	ENSMYVP00000015669	GO:0008237
ENSMYVG00000010637	ENSMYVT00000016737	ENSMYVP00000015675	GO:0004222
ENSMYVG00000010637	ENSMYVT00000016737	ENSMYVP00000015675	GO:0006508
ENSMYVG00000010637	ENSMYVT00000016737	ENSMYVP00000015675	GO:0008237
ENSMYVG00000010638	ENSMYVT00000016727	ENSMYVP00000015667	GO:0005515
ENSMYVG00000010638	ENSMYVT00000016740	ENSMYVP00000015677	GO:0005515
ENSMYVG00000010638	ENSMYVT00000016754	ENSMYVP00000015688	GO:0005515
ENSMYVG00000010639			HGNC:11551
ENSMYVG00000010639	ENSMYVT00000016726	ENSMYVP00000015666	GO:0006352
ENSMYVG00000010639	ENSMYVT00000016726	ENSMYVP00000015666	GO:0017025
ENSMYVG00000010639	ENSMYVT00000016726	ENSMYVP00000015666	GO:0070897
ENSMYVG00000010640	ENSMYVT00000016728	ENSMYVP00000015668	GO:0004672
ENSMYVG00000010640	ENSMYVT00000016728	ENSMYVP00000015668	GO:0004674
ENSMYVG00000010640	ENSMYVT00000016728	ENSMYVP00000015668	GO:0004692
